21,AnnLinear,Epoch 20 Loss,1.15467906
7,AnnLinear,Epoch 30 Loss,1.156371951
22,AnnLinear,Epoch 40 Loss,1.159537911
18,AnnLinear,Epoch 20 Loss,1.16042757
8,AnnLinear,Epoch 20 Loss,1.167342424
13,AnnLinear,Epoch 10 Loss,1.169258595
17,AnnLinear,Epoch 0 Loss,1.171476722
6,AnnLinear,Epoch 20 Loss,1.181625605
19,AnnLinear,Epoch 40 Loss,1.192447066
14,AnnLinear,Epoch 0 Loss,1.199777722
2,AnnLinear,Epoch 10 Loss,1.201363444
5,AnnLinear,Epoch 10 Loss,1.208255768
8,AnnLinear,Epoch 0 Loss,1.214714885
12,AnnLinear,Epoch 0 Loss,1.219106078
0,AnnLinear,Epoch 30 Loss,1.226901889
20,AnnLinear,Epoch 20 Loss,1.237705588
7,AnnLinear,Epoch 10 Loss,1.240872622
3,AnnLinear,Epoch 10 Loss,1.250689983
6,AnnLinear,Epoch 0 Loss,1.276920676
23,AnnLinear,Epoch 0 Loss,1.282900214
10,AnnLinear,Epoch 0 Loss,1.2833426
0,AnnLinear,Epoch 20 Loss,1.285027742
18,AnnLinear,Epoch 10 Loss,1.294376969
2,AnnLinear,Epoch 10 Loss,1.296110511
24,AnnLinear,Epoch 10 Loss,1.297866106
1,AnnLinear,Epoch 0 Loss,1.302776337
21,AnnLinear,Epoch 10 Loss,1.303151608
6,AnnLinear,Epoch 10 Loss,1.307473421
9,AnnLinear,Epoch 10 Loss,1.311557889
22,AnnLinear,Epoch 30 Loss,1.336515665
8,AnnLinear,Epoch 10 Loss,1.34645915
7,AnnLinear,Epoch 20 Loss,1.365257621
19,AnnLinear,Epoch 30 Loss,1.373725414
1,AnnLinear,Epoch 0 Loss,1.374337077
4,AnnLinear,Epoch 0 Loss,1.398448944
20,AnnLinear,Epoch 10 Loss,1.404837847
0,AnnLinear,Epoch 20 Loss,1.406126499
22,AnnLinear,Epoch 20 Loss,1.432487965
16,AnnLinear,Epoch 0 Loss,1.445291996
9,AnnLinear,Epoch 10 Loss,1.465548277
19,AnnLinear,Epoch 20 Loss,1.587657928
0,AnnLinear,Epoch 10 Loss,1.625272155
5,AnnLinear,Epoch 10 Loss,1.643722653
15,AnnLinear,Epoch 20 Loss,1.704575896
3,AnnLinear,Epoch 0 Loss,1.739121199
2,AnnLinear,Epoch 0 Loss,1.744333506
18,AnnLinear,Epoch 0 Loss,1.842119098
11,AnnLinear,Epoch 0 Loss,1.8525244
0,AnnLinear,Epoch 10 Loss,1.85608077
4,AnnLinear,Epoch 10 Loss,1.881416798
22,AnnLinear,Epoch 10 Loss,1.889949799
2,AnnLinear,Epoch 0 Loss,1.957337022
19,AnnLinear,Epoch 10 Loss,1.966646194
6,AnnLinear,Epoch 0 Loss,2.025288582
3,AnnLinear,Epoch 0 Loss,2.047758818
24,AnnLinear,Epoch 0 Loss,2.191107512
7,AnnLinear,Epoch 0 Loss,2.247508049
13,AnnLinear,Epoch 0 Loss,2.273305655
8,AnnLinear,Epoch 0 Loss,2.318581104
20,AnnLinear,Epoch 0 Loss,2.334833622
9,AnnLinear,Epoch 0 Loss,2.397662163
21,AnnLinear,Epoch 0 Loss,2.417067528
5,AnnLinear,Epoch 0 Loss,2.543776751
7,AnnLinear,Epoch 10 Loss,2.983866215
4,AnnLinear,Epoch 0 Loss,3.040943384
9,AnnLinear,Epoch 0 Loss,3.065150738
22,AnnLinear,Epoch 0 Loss,3.157984495
0,AnnLinear,Epoch 0 Loss,3.29214859
15,AnnLinear,Epoch 10 Loss,3.427825928
19,AnnLinear,Epoch 0 Loss,3.446620464
5,AnnLinear,Epoch 0 Loss,3.526684999
7,AnnLinear,Epoch 0 Loss,5.157343388
15,AnnLinear,Epoch 0 Loss,5.428115845
